id,question_pk,question_title,inserted_pk,level,tryCount,score,memory
1,588,행복,1,1,1,100,160
2,588,행복,1,1,1,100,1112
3,588,행복,1,1,1,100,1112
4,588,행복,1,1,3,100,1112
5,588,행복,1,1,1,100,1112
6,588,행복,1,1,1,100,1112
7,588,행복,1,1,1,100,1112
8,588,행복,1,1,1,100,1112
9,588,행복,1,1,1,100,1112
10,588,행복,1,1,1,100,1112
11,588,행복,1,1,1,100,1112
12,588,행복,1,1,3,100,1112
13,588,행복,1,1,1,100,1112
14,588,행복,1,1,1,100,1112
15,588,행복,1,1,1,100,1112
16,588,행복,1,1,1,100,1112
17,588,행복,1,1,9,100,1112
18,588,행복,1,1,1,100,1112
19,588,행복,1,1,3,100,1112
20,588,행복,1,1,1,100,1112
21,589,화살표 그리기,8,2,1,100,1112
22,589,화살표 그리기,8,2,2,100,1112
23,589,화살표 그리기,8,2,4,100,1112
24,589,화살표 그리기,8,2,1,100,1112
25,589,화살표 그리기,8,2,2,100,1116
26,589,화살표 그리기,8,2,1,100,1116
27,589,화살표 그리기,8,2,5,100,1116
28,589,화살표 그리기,8,2,2,100,1116
29,589,화살표 그리기,8,2,1,100,1116
30,589,화살표 그리기,8,2,1,100,1116
31,589,화살표 그리기,8,2,1,100,1116
32,589,화살표 그리기,8,2,1,100,1116
33,589,화살표 그리기,8,2,1,100,1116
34,589,화살표 그리기,8,2,1,100,1116
35,589,화살표 그리기,8,2,1,100,1116
36,589,화살표 그리기,8,2,16,100,1116
37,589,화살표 그리기,8,2,1,100,1116
38,589,화살표 그리기,8,2,2,100,1116
39,589,화살표 그리기,8,2,1,100,1116
40,589,화살표 그리기,8,2,3,100,1116
41,590,두 로봇,5,3,2,100,11700
42,590,두 로봇,5,3,19,100,14280
43,590,두 로봇,5,3,6,100,14404
44,590,두 로봇,5,3,18,100,9088
45,590,두 로봇,5,3,3,100,9120
46,590,두 로봇,5,3,2,100,9208
47,590,두 로봇,5,3,1,100,9512
48,590,두 로봇,5,3,1,100,9776
49,590,두 로봇,5,3,2,100,10660
50,590,두 로봇,5,3,1,100,12192
51,590,두 로봇,5,3,3,100,12192
52,590,두 로봇,5,3,9,100,12488
53,590,두 로봇,5,3,19,100,42596
54,590,두 로봇,5,3,1,100,5800
55,590,두 로봇,5,3,1,100,8020
56,590,두 로봇,5,3,2,100,8920
57,590,두 로봇,5,3,1,100,8992
58,590,두 로봇,5,3,1,100,9096
59,590,두 로봇,5,3,1,100,9176
60,590,두 로봇,5,3,1,100,9176
61,591,물탱크,4,4,6,100,39992
62,591,물탱크,4,4,1,100,45560
63,591,물탱크,4,4,1,100,32856
64,591,물탱크,4,4,1,100,32824
65,591,물탱크,4,4,1,100,24912
66,591,물탱크,4,4,1,100,32140
67,591,물탱크,4,4,1,100,32952
68,591,물탱크,4,4,1,100,32948
69,591,물탱크,4,4,1,100,32952
70,591,물탱크,4,4,3,100,32952
71,591,물탱크,4,4,1,100,148608
72,591,물탱크,4,4,2,100,31240
73,591,물탱크,4,4,1,100,32352
74,591,물탱크,4,4,1,100,32404
75,591,물탱크,4,4,6,100,22064
76,591,물탱크,4,4,1,100,22712
77,591,물탱크,4,4,1,100,29648
78,591,물탱크,4,4,4,100,30624
79,591,물탱크,4,4,1,100,32352
80,591,물탱크,4,4,8,100,30636
81,592,두 박스,1,2,1,100,1112
82,592,두 박스,1,2,1,100,1112
83,592,두 박스,1,2,1,100,1112
84,592,두 박스,1,2,1,100,1112
85,592,두 박스,1,2,7,100,1112
86,592,두 박스,1,2,1,100,1112
87,592,두 박스,1,2,4,100,1112
88,592,두 박스,1,2,2,100,1112
89,592,두 박스,1,2,1,100,1112
90,592,두 박스,1,2,1,100,1112
91,592,두 박스,1,2,3,100,1112
92,592,두 박스,1,2,1,100,1112
93,592,두 박스,1,2,1,100,1112
94,592,두 박스,1,2,3,100,1112
95,592,두 박스,1,2,6,100,1112
96,592,두 박스,1,2,1,100,1112
97,592,두 박스,1,2,1,100,1112
98,592,두 박스,1,2,1,100,1112
99,592,두 박스,1,2,5,100,1112
100,592,두 박스,1,2,1,100,1112
101,593,두 로봇,5,3,2,100,11700
102,593,두 로봇,5,3,19,100,14280
103,593,두 로봇,5,3,6,100,14404
104,593,두 로봇,5,3,18,100,9088
105,593,두 로봇,5,3,3,100,9120
106,593,두 로봇,5,3,2,100,9208
107,593,두 로봇,5,3,1,100,9512
108,593,두 로봇,5,3,1,100,9776
109,593,두 로봇,5,3,2,100,10660
110,593,두 로봇,5,3,1,100,12192
111,593,두 로봇,5,3,3,100,12192
112,593,두 로봇,5,3,9,100,12488
113,593,두 로봇,5,3,19,100,42596
114,593,두 로봇,5,3,1,100,5800
115,593,두 로봇,5,3,1,100,8020
116,593,두 로봇,5,3,2,100,8920
117,593,두 로봇,5,3,1,100,8992
118,593,두 로봇,5,3,1,100,9096
119,593,두 로봇,5,3,1,100,9176
120,593,두 로봇,5,3,1,100,9176
121,594,물탱크,4,4,6,100,39992
122,594,물탱크,4,4,1,100,45560
123,594,물탱크,4,4,1,100,32856
124,594,물탱크,4,4,1,100,32824
125,594,물탱크,4,4,1,100,24912
126,594,물탱크,4,4,1,100,32140
127,594,물탱크,4,4,1,100,32952
128,594,물탱크,4,4,1,100,32948
129,594,물탱크,4,4,1,100,32952
130,594,물탱크,4,4,3,100,32952
131,594,물탱크,4,4,1,100,148608
132,594,물탱크,4,4,2,100,31240
133,594,물탱크,4,4,1,100,32352
134,594,물탱크,4,4,1,100,32404
135,594,물탱크,4,4,6,100,22064
136,594,물탱크,4,4,1,100,22712
137,594,물탱크,4,4,1,100,29648
138,594,물탱크,4,4,4,100,30624
139,594,물탱크,4,4,1,100,32352
140,594,물탱크,4,4,8,100,30636
141,595,공룡 발자국,3,5,5,100,1940
142,595,공룡 발자국,3,5,5,100,142936
143,595,공룡 발자국,3,5,1,100,72388
144,595,공룡 발자국,3,5,1,100,142936
145,595,공룡 발자국,3,5,3,100,143884
146,595,공룡 발자국,3,5,25,100,72268
147,595,공룡 발자국,3,5,4,100,143160
148,595,공룡 발자국,3,5,4,100,145672
149,595,공룡 발자국,3,5,2,100,143012
150,595,공룡 발자국,3,5,1,100,145652
151,595,공룡 발자국,3,5,1,100,145652
152,595,공룡 발자국,3,5,1,100,143108
153,595,공룡 발자국,3,5,1,100,142940
154,595,공룡 발자국,3,5,3,100,175740
155,595,공룡 발자국,3,5,4,100,143280
156,595,공룡 발자국,3,5,6,100,148468
157,595,공룡 발자국,3,5,1,100,145652
158,595,공룡 발자국,3,5,3,100,142672
159,595,공룡 발자국,3,5,6,100,143036
160,595,공룡 발자국,3,5,5,100,145612
161,596,조화로운 행렬,3,5,1,100,54740
162,596,조화로운 행렬,3,5,1,100,35676
163,596,조화로운 행렬,3,5,3,100,25132
164,596,조화로운 행렬,3,5,1,100,46392
165,596,조화로운 행렬,3,5,13,100,23084
166,596,조화로운 행렬,3,5,1,100,23128
167,596,조화로운 행렬,3,5,1,100,28972
168,596,조화로운 행렬,3,5,1,100,23904
169,596,조화로운 행렬,3,5,1,100,24680
170,596,조화로운 행렬,3,5,6,100,24776
171,596,조화로운 행렬,3,5,1,100,28972
172,596,조화로운 행렬,3,5,2,100,34300
173,596,조화로운 행렬,3,5,1,100,34428
174,596,조화로운 행렬,3,5,3,100,34428
175,596,조화로운 행렬,3,5,2,100,23128
176,596,조화로운 행렬,3,5,1,100,28972
177,596,조화로운 행렬,3,5,1,100,34428
178,596,조화로운 행렬,3,5,1,100,34428
179,596,조화로운 행렬,3,5,2,100,34428
180,596,조화로운 행렬,3,5,1,100,25476
181,597,족보,4,5,1,100,52748
182,597,족보,4,5,1,100,48044
183,597,족보,4,5,1,100,48048
184,597,족보,4,5,1,100,48040
185,597,족보,4,5,1,100,52712
186,597,족보,4,5,1,100,52796
187,597,족보,4,5,1,100,55444
188,597,족보,4,5,1,100,47348
189,597,족보,4,5,1,100,48048
190,597,족보,4,5,3,100,47832
191,597,족보,4,5,5,100,50060
192,597,족보,4,5,2,100,48044
193,597,족보,4,5,3,100,78068
194,597,족보,4,5,1,100,48044
195,597,족보,4,5,2,100,49956
196,597,족보,4,5,14,100,58188
197,597,족보,4,5,3,100,47832
198,597,족보,4,5,1,100,49924
199,597,족보,4,5,11,100,59112
200,597,족보,4,5,9,100,56956
201,598,딱지놀이,2,1,22,100,1132
202,598,딱지놀이,2,1,1,100,1132
203,598,딱지놀이,2,1,1,100,2020
204,598,딱지놀이,2,1,2,100,2024
205,598,딱지놀이,2,1,1,100,13660
206,598,딱지놀이,2,1,1,100,1392
207,598,딱지놀이,2,1,1,100,2024
208,598,딱지놀이,2,1,1,100,13160
209,598,딱지놀이,2,1,1,100,1116
210,598,딱지놀이,2,1,1,100,2020
211,598,딱지놀이,2,1,1,100,2020
212,598,딱지놀이,2,1,1,100,2020
213,598,딱지놀이,2,1,1,100,2020
214,598,딱지놀이,2,1,1,100,2020
215,598,딱지놀이,2,1,1,100,2020
216,598,딱지놀이,2,1,1,100,2020
217,598,딱지놀이,2,1,1,100,2020
218,598,딱지놀이,2,1,1,100,2020
219,598,딱지놀이,2,1,4,100,2020
220,598,딱지놀이,2,1,1,100,2020
221,599,방 배정하기,8,1,1,100,1112
222,599,방 배정하기,8,1,7,100,1112
223,599,방 배정하기,8,1,2,100,1112
224,599,방 배정하기,8,1,13,100,1112
225,599,방 배정하기,8,1,1,100,1112
226,599,방 배정하기,8,1,1,100,1112
227,599,방 배정하기,8,1,2,100,1112
228,599,방 배정하기,8,1,1,100,1112
229,599,방 배정하기,8,1,3,100,1112
230,599,방 배정하기,8,1,4,100,1112
231,599,방 배정하기,8,1,6,100,1112
232,599,방 배정하기,8,1,1,100,1112
233,599,방 배정하기,8,1,1,100,1112
234,599,방 배정하기,8,1,1,100,1112
235,599,방 배정하기,8,1,8,100,1112
236,599,방 배정하기,8,1,1,100,1112
237,599,방 배정하기,8,1,1,100,1112
238,599,방 배정하기,8,1,1,100,1112
239,599,방 배정하기,8,1,1,100,1112
240,599,방 배정하기,8,1,1,100,1112
241,600,서울에서 경산까지,3,3,1,100,2412
242,600,서울에서 경산까지,3,3,5,100,1400
243,600,서울에서 경산까지,3,3,1,100,1508
244,600,서울에서 경산까지,3,3,1,100,2404
245,600,서울에서 경산까지,3,3,1,100,2412
246,600,서울에서 경산까지,3,3,1,100,5936
247,600,서울에서 경산까지,3,3,8,100,1500
248,600,서울에서 경산까지,3,3,7,100,1500
249,600,서울에서 경산까지,3,3,2,100,1508
250,600,서울에서 경산까지,3,3,4,100,2412
251,600,서울에서 경산까지,3,3,1,100,2412
252,600,서울에서 경산까지,3,3,1,100,2412
253,600,서울에서 경산까지,3,3,2,100,2412
254,600,서울에서 경산까지,3,3,1,100,2412
255,600,서울에서 경산까지,3,3,3,100,2412
256,600,서울에서 경산까지,3,3,1,100,2412
257,600,서울에서 경산까지,3,3,1,100,2412
258,600,서울에서 경산까지,3,3,8,100,2412
259,600,서울에서 경산까지,3,3,3,100,2608
260,600,서울에서 경산까지,3,3,3,100,2800
261,601,줄서기,1,3,1,100,15312
262,601,줄서기,1,3,2,100,18380
263,601,줄서기,1,3,1,100,16376
264,601,줄서기,1,3,1,100,43624
265,601,줄서기,1,3,3,100,50036
266,601,줄서기,1,3,1,100,3920
267,601,줄서기,1,3,1,100,16812
268,601,줄서기,1,3,1,100,2508
269,601,줄서기,1,3,1,100,2632
270,601,줄서기,1,3,1,100,2800
271,601,줄서기,1,3,1,100,2800
272,601,줄서기,1,3,2,100,2800
273,601,줄서기,1,3,1,100,2800
274,601,줄서기,1,3,1,100,2800
275,601,줄서기,1,3,1,100,2804
276,601,줄서기,1,3,1,100,2804
277,601,줄서기,1,3,2,100,4076
278,601,줄서기,1,3,1,100,2388
279,601,줄서기,1,3,1,100,2392
280,601,줄서기,1,3,1,100,2392
281,602,방 배정하기,8,1,1,100,1112
282,602,방 배정하기,8,1,7,100,1112
283,602,방 배정하기,8,1,2,100,1112
284,602,방 배정하기,8,1,13,100,1112
285,602,방 배정하기,8,1,1,100,1112
286,602,방 배정하기,8,1,1,100,1112
287,602,방 배정하기,8,1,2,100,1112
288,602,방 배정하기,8,1,1,100,1112
289,602,방 배정하기,8,1,3,100,1112
290,602,방 배정하기,8,1,4,100,1112
291,602,방 배정하기,8,1,6,100,1112
292,602,방 배정하기,8,1,1,100,1112
293,602,방 배정하기,8,1,1,100,1112
294,602,방 배정하기,8,1,1,100,1112
295,602,방 배정하기,8,1,8,100,1112
296,602,방 배정하기,8,1,1,100,1112
297,602,방 배정하기,8,1,1,100,1112
298,602,방 배정하기,8,1,1,100,1112
299,602,방 배정하기,8,1,1,100,1112
300,602,방 배정하기,8,1,1,100,1112
301,603,곡선 자르기,2,4,2,100,33608
302,603,곡선 자르기,2,4,1,100,9544
303,603,곡선 자르기,2,4,1,100,30128
304,603,곡선 자르기,2,4,3,100,70784
305,603,곡선 자르기,2,4,2,100,11792
306,603,곡선 자르기,2,4,1,100,13040
307,603,곡선 자르기,2,4,1,100,17804
308,603,곡선 자르기,2,4,1,100,25460
309,603,곡선 자르기,2,4,1,100,30064
310,603,곡선 자르기,2,4,1,100,13040
311,603,곡선 자르기,2,4,1,100,17648
312,603,곡선 자르기,2,4,4,100,19784
313,603,곡선 자르기,2,4,8,100,8296
314,603,곡선 자르기,2,4,5,100,14440
315,603,곡선 자르기,2,4,1,100,17648
316,603,곡선 자르기,2,4,4,100,21752
317,603,곡선 자르기,2,4,4,100,23924
318,603,곡선 자르기,2,4,2,100,5224
319,603,곡선 자르기,2,4,2,100,8296
320,603,곡선 자르기,2,4,1,100,18160
321,604,줄서기,1,3,1,100,15312
322,604,줄서기,1,3,2,100,18380
323,604,줄서기,1,3,1,100,16376
324,604,줄서기,1,3,1,100,43624
325,604,줄서기,1,3,3,100,50036
326,604,줄서기,1,3,1,100,3920
327,604,줄서기,1,3,1,100,16812
328,604,줄서기,1,3,1,100,2508
329,604,줄서기,1,3,1,100,2632
330,604,줄서기,1,3,1,100,2800
331,604,줄서기,1,3,1,100,2800
332,604,줄서기,1,3,2,100,2800
333,604,줄서기,1,3,1,100,2800
334,604,줄서기,1,3,1,100,2800
335,604,줄서기,1,3,1,100,2804
336,604,줄서기,1,3,1,100,2804
337,604,줄서기,1,3,2,100,4076
338,604,줄서기,1,3,1,100,2388
339,604,줄서기,1,3,1,100,2392
340,604,줄서기,1,3,1,100,2392
341,605,산만한 고양이,5,4,50,100,44312
342,605,산만한 고양이,5,4,2,100,25336
343,605,산만한 고양이,5,4,7,100,39584
344,605,산만한 고양이,5,4,1,100,44376
345,605,산만한 고양이,5,4,1,100,34708
346,605,산만한 고양이,5,4,1,100,40568
347,605,산만한 고양이,5,4,2,100,78804
348,605,산만한 고양이,5,4,3,100,39396
349,605,산만한 고양이,5,4,1,100,42912
350,605,산만한 고양이,5,4,1,100,39400
351,605,산만한 고양이,5,4,2,100,34708
352,605,산만한 고양이,5,4,3,100,39396
353,605,산만한 고양이,5,4,1,100,40568
354,605,산만한 고양이,5,4,2,100,44092
355,605,산만한 고양이,5,4,1,100,45256
356,605,산만한 고양이,5,4,1,100,45020
357,605,산만한 고양이,5,4,1,100,48868
358,605,산만한 고양이,5,4,1,100,35984
359,605,산만한 고양이,5,4,4,100,40568
360,605,산만한 고양이,5,4,3,100,42920
361,606,물통,4,3,7,100,1112
362,606,물통,4,3,3,100,1112
363,606,물통,4,3,1,100,1112
364,606,물통,4,3,5,100,1112
365,606,물통,4,3,1,100,1112
366,606,물통,4,3,5,100,1112
367,606,물통,4,3,1,100,1116
368,606,물통,4,3,3,100,1116
369,606,물통,4,3,2,100,1116
370,606,물통,4,3,1,100,1116
371,606,물통,4,3,1,100,1116
372,606,물통,4,3,9,100,1116
373,606,물통,4,3,1,100,1116
374,606,물통,4,3,1,100,1116
375,606,물통,4,3,2,100,1116
376,606,물통,4,3,2,100,1116
377,606,물통,4,3,3,100,1116
378,606,물통,4,3,1,100,1116
379,606,물통,4,3,3,100,1116
380,606,물통,4,3,15,100,1116
381,607,문명,4,4,1,100,38580
382,607,문명,4,4,2,100,14020
383,607,문명,4,4,2,100,13768
384,607,문명,4,4,1,100,48436
385,607,문명,4,4,2,100,42592
386,607,문명,4,4,9,100,42592
387,607,문명,4,4,1,100,81164
388,607,문명,4,4,1,100,52424
389,607,문명,4,4,1,100,44184
390,607,문명,4,4,1,100,44184
391,607,문명,4,4,3,100,50924
392,607,문명,4,4,2,100,28440
393,607,문명,4,4,1,100,24472
394,607,문명,4,4,2,100,24676
395,607,문명,4,4,5,100,20228
396,607,문명,4,4,1,100,23620
397,607,문명,4,4,11,100,42592
398,607,문명,4,4,4,100,31932
399,607,문명,4,4,3,100,80416
400,607,문명,4,4,4,100,21152
401,608,요리 강좌,3,5,1,100,129272
402,608,요리 강좌,3,5,3,100,47028
403,608,요리 강좌,3,5,4,100,200004
404,608,요리 강좌,3,5,4,100,112328
405,608,요리 강좌,3,5,1,100,74836
406,608,요리 강좌,3,5,1,100,110016
407,608,요리 강좌,3,5,6,100,110284
408,608,요리 강좌,3,5,3,100,112052
409,608,요리 강좌,3,5,1,100,112052
410,608,요리 강좌,3,5,3,100,112052
411,608,요리 강좌,3,5,2,100,112052
412,608,요리 강좌,3,5,1,100,74836
413,608,요리 강좌,3,5,3,100,110656
414,608,요리 강좌,3,5,1,100,110656
415,608,요리 강좌,3,5,1,100,112052
416,608,요리 강좌,3,5,1,100,112052
417,608,요리 강좌,3,5,1,100,74768
418,608,요리 강좌,3,5,1,100,75024
419,608,요리 강좌,3,5,1,100,112052
420,608,요리 강좌,3,5,2,100,112052
421,609,조개 줍기,3,5,4,100,10704
422,609,조개 줍기,3,5,2,100,48096
423,609,조개 줍기,3,5,2,100,37528
424,609,조개 줍기,3,5,2,100,60792
425,609,조개 줍기,3,5,1,100,10924
426,609,조개 줍기,3,5,1,100,18864
427,609,조개 줍기,3,5,1,100,37224
428,609,조개 줍기,3,5,3,100,55816
429,609,조개 줍기,3,5,3,100,37224
430,609,조개 줍기,3,5,1,100,28564
431,609,조개 줍기,3,5,1,100,28612
432,609,조개 줍기,3,5,2,100,28776
433,609,조개 줍기,3,5,6,100,37224
434,609,조개 줍기,3,5,1,100,28424
435,609,조개 줍기,3,5,1,100,19836
436,609,조개 줍기,3,5,1,100,55108
437,609,조개 줍기,3,5,1,100,51284
438,609,조개 줍기,3,5,1,100,28400
439,609,조개 줍기,3,5,1,100,58692
440,609,조개 줍기,3,5,4,100,19716
441,610,딱지놀이,2,1,22,100,1132
442,610,딱지놀이,2,1,1,100,1132
443,610,딱지놀이,2,1,1,100,2020
444,610,딱지놀이,2,1,2,100,2024
445,610,딱지놀이,2,1,1,100,13660
446,610,딱지놀이,2,1,1,100,1392
447,610,딱지놀이,2,1,1,100,2024
448,610,딱지놀이,2,1,1,100,13160
449,610,딱지놀이,2,1,1,100,1116
450,610,딱지놀이,2,1,1,100,2020
451,610,딱지놀이,2,1,1,100,2020
452,610,딱지놀이,2,1,1,100,2020
453,610,딱지놀이,2,1,1,100,2020
454,610,딱지놀이,2,1,1,100,2020
455,610,딱지놀이,2,1,1,100,2020
456,610,딱지놀이,2,1,1,100,2020
457,610,딱지놀이,2,1,1,100,2020
458,610,딱지놀이,2,1,1,100,2020
459,610,딱지놀이,2,1,4,100,2020
460,610,딱지놀이,2,1,1,100,2020
461,611,방 배정하기,8,1,1,100,1112
462,611,방 배정하기,8,1,7,100,1112
463,611,방 배정하기,8,1,2,100,1112
464,611,방 배정하기,8,1,13,100,1112
465,611,방 배정하기,8,1,1,100,1112
466,611,방 배정하기,8,1,1,100,1112
467,611,방 배정하기,8,1,2,100,1112
468,611,방 배정하기,8,1,1,100,1112
469,611,방 배정하기,8,1,3,100,1112
470,611,방 배정하기,8,1,4,100,1112
471,611,방 배정하기,8,1,6,100,1112
472,611,방 배정하기,8,1,1,100,1112
473,611,방 배정하기,8,1,1,100,1112
474,611,방 배정하기,8,1,1,100,1112
475,611,방 배정하기,8,1,8,100,1112
476,611,방 배정하기,8,1,1,100,1112
477,611,방 배정하기,8,1,1,100,1112
478,611,방 배정하기,8,1,1,100,1112
479,611,방 배정하기,8,1,1,100,1112
480,611,방 배정하기,8,1,1,100,1112
481,612,서울에서 경산까지,3,3,1,100,2412
482,612,서울에서 경산까지,3,3,5,100,1400
483,612,서울에서 경산까지,3,3,1,100,1508
484,612,서울에서 경산까지,3,3,1,100,2404
485,612,서울에서 경산까지,3,3,1,100,2412
486,612,서울에서 경산까지,3,3,1,100,5936
487,612,서울에서 경산까지,3,3,8,100,1500
488,612,서울에서 경산까지,3,3,7,100,1500
489,612,서울에서 경산까지,3,3,2,100,1508
490,612,서울에서 경산까지,3,3,4,100,2412
491,612,서울에서 경산까지,3,3,1,100,2412
492,612,서울에서 경산까지,3,3,1,100,2412
493,612,서울에서 경산까지,3,3,2,100,2412
494,612,서울에서 경산까지,3,3,1,100,2412
495,612,서울에서 경산까지,3,3,3,100,2412
496,612,서울에서 경산까지,3,3,1,100,2412
497,612,서울에서 경산까지,3,3,1,100,2412
498,612,서울에서 경산까지,3,3,8,100,2412
499,612,서울에서 경산까지,3,3,3,100,2608
500,612,서울에서 경산까지,3,3,3,100,2800
501,613,줄서기,1,3,1,100,15312
502,613,줄서기,1,3,2,100,18380
503,613,줄서기,1,3,1,100,16376
504,613,줄서기,1,3,1,100,43624
505,613,줄서기,1,3,3,100,50036
506,613,줄서기,1,3,1,100,3920
507,613,줄서기,1,3,1,100,16812
508,613,줄서기,1,3,1,100,2508
509,613,줄서기,1,3,1,100,2632
510,613,줄서기,1,3,1,100,2800
511,613,줄서기,1,3,1,100,2800
512,613,줄서기,1,3,2,100,2800
513,613,줄서기,1,3,1,100,2800
514,613,줄서기,1,3,1,100,2800
515,613,줄서기,1,3,1,100,2804
516,613,줄서기,1,3,1,100,2804
517,613,줄서기,1,3,2,100,4076
518,613,줄서기,1,3,1,100,2388
519,613,줄서기,1,3,1,100,2392
520,613,줄서기,1,3,1,100,2392
521,614,방 배정하기,8,1,1,100,1112
522,614,방 배정하기,8,1,7,100,1112
523,614,방 배정하기,8,1,2,100,1112
524,614,방 배정하기,8,1,13,100,1112
525,614,방 배정하기,8,1,1,100,1112
526,614,방 배정하기,8,1,1,100,1112
527,614,방 배정하기,8,1,2,100,1112
528,614,방 배정하기,8,1,1,100,1112
529,614,방 배정하기,8,1,3,100,1112
530,614,방 배정하기,8,1,4,100,1112
531,614,방 배정하기,8,1,6,100,1112
532,614,방 배정하기,8,1,1,100,1112
533,614,방 배정하기,8,1,1,100,1112
534,614,방 배정하기,8,1,1,100,1112
535,614,방 배정하기,8,1,8,100,1112
536,614,방 배정하기,8,1,1,100,1112
537,614,방 배정하기,8,1,1,100,1112
538,614,방 배정하기,8,1,1,100,1112
539,614,방 배정하기,8,1,1,100,1112
540,614,방 배정하기,8,1,1,100,1112
541,615,곡선 자르기,2,4,2,100,33608
542,615,곡선 자르기,2,4,1,100,9544
543,615,곡선 자르기,2,4,1,100,30128
544,615,곡선 자르기,2,4,3,100,70784
545,615,곡선 자르기,2,4,2,100,11792
546,615,곡선 자르기,2,4,1,100,13040
547,615,곡선 자르기,2,4,1,100,17804
548,615,곡선 자르기,2,4,1,100,25460
549,615,곡선 자르기,2,4,1,100,30064
550,615,곡선 자르기,2,4,1,100,13040
551,615,곡선 자르기,2,4,1,100,17648
552,615,곡선 자르기,2,4,4,100,19784
553,615,곡선 자르기,2,4,8,100,8296
554,615,곡선 자르기,2,4,5,100,14440
555,615,곡선 자르기,2,4,1,100,17648
556,615,곡선 자르기,2,4,4,100,21752
557,615,곡선 자르기,2,4,4,100,23924
558,615,곡선 자르기,2,4,2,100,5224
559,615,곡선 자르기,2,4,2,100,8296
560,615,곡선 자르기,2,4,1,100,18160
561,616,줄서기,1,3,1,100,15312
562,616,줄서기,1,3,2,100,18380
563,616,줄서기,1,3,1,100,16376
564,616,줄서기,1,3,1,100,43624
565,616,줄서기,1,3,3,100,50036
566,616,줄서기,1,3,1,100,3920
567,616,줄서기,1,3,1,100,16812
568,616,줄서기,1,3,1,100,2508
569,616,줄서기,1,3,1,100,2632
570,616,줄서기,1,3,1,100,2800
571,616,줄서기,1,3,1,100,2800
572,616,줄서기,1,3,2,100,2800
573,616,줄서기,1,3,1,100,2800
574,616,줄서기,1,3,1,100,2800
575,616,줄서기,1,3,1,100,2804
576,616,줄서기,1,3,1,100,2804
577,616,줄서기,1,3,2,100,4076
578,616,줄서기,1,3,1,100,2388
579,616,줄서기,1,3,1,100,2392
580,616,줄서기,1,3,1,100,2392
581,617,산만한 고양이,5,4,50,100,44312
582,617,산만한 고양이,5,4,2,100,25336
583,617,산만한 고양이,5,4,7,100,39584
584,617,산만한 고양이,5,4,1,100,44376
585,617,산만한 고양이,5,4,1,100,34708
586,617,산만한 고양이,5,4,1,100,40568
587,617,산만한 고양이,5,4,2,100,78804
588,617,산만한 고양이,5,4,3,100,39396
589,617,산만한 고양이,5,4,1,100,42912
590,617,산만한 고양이,5,4,1,100,39400
591,617,산만한 고양이,5,4,2,100,34708
592,617,산만한 고양이,5,4,3,100,39396
593,617,산만한 고양이,5,4,1,100,40568
594,617,산만한 고양이,5,4,2,100,44092
595,617,산만한 고양이,5,4,1,100,45256
596,617,산만한 고양이,5,4,1,100,45020
597,617,산만한 고양이,5,4,1,100,48868
598,617,산만한 고양이,5,4,1,100,35984
599,617,산만한 고양이,5,4,4,100,40568
600,617,산만한 고양이,5,4,3,100,42920
601,618,물통,4,3,7,100,1112
602,618,물통,4,3,3,100,1112
603,618,물통,4,3,1,100,1112
604,618,물통,4,3,5,100,1112
605,618,물통,4,3,1,100,1112
606,618,물통,4,3,5,100,1112
607,618,물통,4,3,1,100,1116
608,618,물통,4,3,3,100,1116
609,618,물통,4,3,2,100,1116
610,618,물통,4,3,1,100,1116
611,618,물통,4,3,1,100,1116
612,618,물통,4,3,9,100,1116
613,618,물통,4,3,1,100,1116
614,618,물통,4,3,1,100,1116
615,618,물통,4,3,2,100,1116
616,618,물통,4,3,2,100,1116
617,618,물통,4,3,3,100,1116
618,618,물통,4,3,1,100,1116
619,618,물통,4,3,3,100,1116
620,618,물통,4,3,15,100,1116
621,619,문명,4,4,1,100,38580
622,619,문명,4,4,2,100,14020
623,619,문명,4,4,2,100,13768
624,619,문명,4,4,1,100,48436
625,619,문명,4,4,2,100,42592
626,619,문명,4,4,9,100,42592
627,619,문명,4,4,1,100,81164
628,619,문명,4,4,1,100,52424
629,619,문명,4,4,1,100,44184
630,619,문명,4,4,1,100,44184
631,619,문명,4,4,3,100,50924
632,619,문명,4,4,2,100,28440
633,619,문명,4,4,1,100,24472
634,619,문명,4,4,2,100,24676
635,619,문명,4,4,5,100,20228
636,619,문명,4,4,1,100,23620
637,619,문명,4,4,11,100,42592
638,619,문명,4,4,4,100,31932
639,619,문명,4,4,3,100,80416
640,619,문명,4,4,4,100,21152
641,620,요리 강좌,3,5,1,100,129272
642,620,요리 강좌,3,5,3,100,47028
643,620,요리 강좌,3,5,4,100,200004
644,620,요리 강좌,3,5,4,100,112328
645,620,요리 강좌,3,5,1,100,74836
646,620,요리 강좌,3,5,1,100,110016
647,620,요리 강좌,3,5,6,100,110284
648,620,요리 강좌,3,5,3,100,112052
649,620,요리 강좌,3,5,1,100,112052
650,620,요리 강좌,3,5,3,100,112052
651,620,요리 강좌,3,5,2,100,112052
652,620,요리 강좌,3,5,1,100,74836
653,620,요리 강좌,3,5,3,100,110656
654,620,요리 강좌,3,5,1,100,110656
655,620,요리 강좌,3,5,1,100,112052
656,620,요리 강좌,3,5,1,100,112052
657,620,요리 강좌,3,5,1,100,74768
658,620,요리 강좌,3,5,1,100,75024
